Kata;Bobot
 kena;0,012624625
 kena;0,01131898
 kena;0,01091734
 kena;0,010527704
 kena;0,010448536
 kena;0,009891933
 kena;0,008819995
 kena;0,007598612
 kena;0,007511333
 kena;0,00691404
 kena;0,006814957
 kena;0,006660174
 kena;0,006095979
 kena;0,005870337
 kena;0,005014124
 kena;0,004053547
 kena;0,00323115
 kena;0,003094987
 kena;0,002166923
 kena;0,001787939
 kena;0,000764431
 kenal;0,026491503
 kendali;0,048801063
 kerja;0,090810366
 kerja;0,052816325
 kerja;0,048424951
 kerja;0,032153088
 kerja;0,028319705
 kerja;0,024999747
 kerja;0,022186655
 kerja;0,019225341
 kerja;0,018033146
 kerja;0,005199869
 kerja;0,004590109
 kerja;0,00414317
 kerja;0,003167498
 ketok;0,071252343
 ketok;0,046347571
 keujanan;0,000553467
 khawatir;0,091758513
 khawatir;0,082441641
 klaim;0,175228562
 klaim;0,167041981
 klaim;0,050931892
 kolega;0,001235851
 kolega;0,000906977
 komisi;0,156543081
 komitmen;0,061857999
 konglo;0,042132557
 konglo;0,005864772
 konsep;0,101851891
 konsumsi;0,129953275
 korban;0,00066667
 korupsi;0,006356852
 korupsi;0,006195001
 koruptor;0,00137139
 kpp;0,14177286
 kpp;0,129743677
 krupuk;0,000620381
 ktp;0,090219143
 ktp;0,056574524
 ktp;0,026731904
 ktp;0,021505812
 ktp;0,020846645
 ktp;0,017961527
 ktp;0,016610026
 ktp;0,015350638
 ktp;0,01036562
 ktp;0,008137665
 ktp;0,001673281
 kuasa;0,019478414
 kuasa;0,009011829
 kuasa;0,008786328
 kuasa;0,006710764
 kuasa;0,006568648
 kuasa;0,003857732
 kuasa;0,002740543
 kuasa;0,002076907
 kuat;0,224669989
 kuat;0,211289585
 kuat;0,202296318
 kuat;0,193371975
 kuat;0,192668578
 kuat;0,183750441
 kuat;0,180498337
 kuat;0,176629529
 kuat;0,175196313
 kuat;0,17107777
 kuat;0,155038561
 kuat;0,105981014
 kuat;0,093503357
 kuat;0,080489217
 kuat;0,076138465
 kuat;0,021823898
 kumpul;0,069357208
 kumpul;0,068945381
 kursrupiah;0,016493258
 kurus;0,000114262
 kurus;8,84422E-05
 labu;0,001525033
 laju;0,078616121
 laksana;0,110145793
 laksana;0,110083974
 laksana;0,088762976
 laksana;0,071695185
 laksana;0,056903328
 laksana;0,056791196
 laku;0,070939593
 laku;0,068378886
 laku;0,065524638
 laku;0,059433246
 laku;0,045247256
 laku;0,04254409
 laku;0,041730206
 laku;0,038543314
 laku;0,038170433
 laku;0,036185877
 laku;0,034850772
 laku;0,028410849
 laku;0,027452955
 laku;0,023852406
 langkah;0,026231653
 langkah;0,002816355
 langkah;0,002594052
 langkah;0,001280103
 langsung;0,001521117
 laoly;0,001156862
 layak;0,164409286
 layak;0,030720375
 layan;0,002152274
 legislatif;0,227117664
 legislatif;0,226519959
 lemah;0,134095614
 lembaga;0,06035586
 lembaga;0,019690716
 lengkap;0,015108022
 level;0,104728215
 level;0,04763047
 ln;0,039195371
 ln;0,016023439
 luas;0,185719759
 luas;0,061662265
 luas;0,044345162
 luas;0,024419414
 lumayan;0,042426507
 lumayan;0,009810687
 lumayan;0,007068357
 lupa;0,042372576
 lupa;0,021377225
 mah;0,08578343
 mah;0,019402267
 mah;0,009712243
 mah;0,003314082
 mahal;0,000880266
 maja;0,026762202
 maju;0,23964431
 maju;0,227239243
 maju;0,219849534
 maju;0,21769484
 maju;0,146860556
 manfaat;0,081593296
 manfaat;0,061950289
 manfaat;0,013859869
 masuk;0,002538485
 masyarakat;0,204803231
 masyarakat;0,190713612
 masyarakat;0,174088371
 masyarakat;0,123197525
 masyarakat;0,112050283
 masyarakat;0,106175131
 masyarakat;0,105524698
 masyarakat;0,099804421
 masyarakat;0,088266469
 masyarakat;0,079706993
 masyarakat;0,078142538
 masyarakat;0,07384162
 masyarakat;0,065119046
 masyarakat;0,063343771
 masyarakat;0,047399035
 masyarakat;0,047164623
 masyarakat;0,036461484
 masyarakat;0,035256095
 masyarakat;0,030707961
 masyarakat;0,029253751
 masyarakat;0,02515242
 masyarakat;0,023678249
 masyarakat;0,002876928
 masyarakat;0,001628559
 mata;0,077172891
 mata;0,062223264
 mata;0,004704698
 mata;0,004652574
 mati;8,24022E-05
 medis;0,026128407
 melipargandakan;0,074647888
 melipatgandakan;0,080385706
 memperole;0,082258783
 menengah;0,032571139
 menengah;0,01505328
 menkeu;0,077283123
 menkeu;0,0344112
 menkeu;0,033769188
 menkeu;0,029306949
 menkeu;0,022176786
 menkeu;0,02093273
 menkeu;0,016150202
 menteri;0,072277234
 menteri;0,028930508
 menteri;0,028289706
 menteri;0,02291814
 menteri;0,020954965
 menteri;0,017317392
 menteri;0,012780814
 menteri;0,011220333
 menteri;0,011159848
 menteri;0,009950452
 menteri;0,009412364
 menteri;0,00356239
 menteri;0,001499395
 mewah;0,020021399
 mewah;0,008417731
 mgk;7,43214E-05
 mikro;0,03198009
 mikro;0,019608092
 milik;0,071786254
 milik;0,016997533
 milik;0,015314382
 milik;0,013265767
 milik;0,000475947
 minimum;0,133336431
 minimum;0,133261323
 minimum;0,097232652
 mitigasi;0,065174236
 mitigasi;0,046331989
 moga;0,207451787
 moga;0,085472941
 moga;0,0613783
 moga;0,059013661
 moga;0,056992823
 moga;0,040531203
 moga;0,009689957
 moga;0,006198108
 mudah;0,188377676
 mudah;0,140141562
 mudah;0,116881259
 mudah;0,102723654
 mudah;0,091398964
 mudah;0,056644725
 mudah;0,050716292
 mudah;0,046589283
 mudah;0,045556694
 mudah;0,037764888
 mudah;0,023483967
 multitarif;0,039540765
 mulyani;0,095228443
 mulyani;0,057441844
 mulyani;0,034752399
 mulyani;0,033795581
 mulyani;0,024263624
 mulyani;0,017142315
 mulyani;0,009103415
 murah;0,000155819
 mustahil;0,000842494
 mustahil;0,000589161
 mutlak;0,041219974
 naik;0,130532177
 naik;0,09382365
 naik;0,067166581
 naik;0,047005556
 naik;0,043848524
 naik;0,040890217
 naik;0,040220907
 naik;0,037899541
 naik;0,0346952
 naik;0,032808668
 naik;0,030551065
 naik;0,02788506
 naik;0,011844807
 nasional;0,011638941
 nasional;0,005910651
 nasional;0,00477233
 nasional;0,001981658
 nasional;0,0003038
 negara;0,129219052
 negara;0,118634437
 negara;0,065881312
 negara;0,065677852
 negara;0,045774701
 negara;0,036475312
 negara;0,03491694
 negara;0,033637075
 negara;0,032929183
 negara;0,031688693
 negara;0,025839771
 negara;0,025560537
 negara;0,025305184
 negara;0,021269453
 negara;0,021001801
 negara;0,020364696
 negara;0,019046213
 negara;0,018334074
 negara;0,017530489
 negara;0,016042731
 negara;0,015160994
 negara;0,014505448
 negara;0,012921335
 negara;0,012610878
 negara;0,012393908
 negara;0,012185932
 negara;0,011339619
 negara;0,011120047
 negara;0,011080231
 negara;0,010963298
 negara;0,010850507
 negara;0,01041658
 negara;0,009216786
 negara;0,008886737
 negara;0,007608892
 negara;0,007554643
 negara;0,006790701
 negara;0,006744788
 negara;0,00644263
 negara;0,006373644
 negara;0,006088791
 negara;0,005648127
 negara;0,005613796
 negara;0,004857085
 negara;0,004505543
 negara;0,004375578
 negara;0,004061573
 negara;0,003931056
 negara;0,003758173
 negara;0,003381701
 negara;0,002799615
 negara;0,002226692
 negara;0,001728638
 negara;0,00168523
 negara;0,001241206
 negara;0,00122522
 negara;0,000167702
 negeri;0,091731123
 negeri;0,061082576
 negeri;0,041092106
 negeri;0,036692167
 negeri;0,035254539
 negeri;0,033567961
 negeri;0,03028343
 negeri;0,024025366
 negeri;0,02268298
 negeri;0,021254789
 negeri;0,018712863
 negeri;0,018171383
 negeri;0,017753281
 negeri;0,016135273
 negeri;0,015885219
 negeri;0,015345521
 negeri;0,014136369
 negeri;0,011641528
 negeri;0,010753179
 negeri;0,009640813
 negeri;0,009229297
 negeri;0,005721511
 negeri;0,004503302
 nelayanpetani;0,000247817
 ngapain;0,071846715
 ngapain;0,038696265
 ngawur;0,000393403
 ngegaji;0,000913798
 ngga;0,141857762
 ngga;0,033544113
 nggak;0,017587645
 nggak;0,004707708
 nggak;0,001929352
 nggak;0,000340275
 ngomong;0,000234201
 ngumpetin;0,083105892
 ngumpetin;0,077371554
 ngumpetin;0,035873055
 ngumpetin;0,031841263
 ngumpetin;0,030520074
 ngumpetin;0,015065068
 nik;0,179891751
 nik;0,132880777
 nik;0,129709474
 nik;0,128711907
 nik;0,117026591
 nik;0,093742873
 nik;0,080674614
 nik;0,074683655
 nik;0,071502051
 nik;0,07149785
 nik;0,071423315
 nik;0,057275316
 nik;0,051375737
 nik;0,050247841
 nik;0,050054439
 nik;0,036611326
 nik;0,027998845
 nik;0,02682767
 nik;0,025115026
 nik;0,024751746
 nik;0,01964691
 nik;0,008419544
 nik;0,006519383
 nikmat;0,094389747
 nikmat;0,063567533
 nikmat;0,060671934
 nikmat;0,049732861
 nikmat;0,030525047
 nikmat;0,026864874
 nikmat;0,0246061
 nikmat;0,024197493
 nikmat;0,019884257
 nikmat;0,019643487
 nikmat;0,019484686
 nikmat;0,019122688
 nikmat;0,012255402
 nikmat;0,010269556
 nikmat;0,009989172
 nikmat;0,009563463
 nikmat;0,007700172
 nikmat;0,006764175
 nikmat;0,006549444
 nilai;0,011887134
 nilai;0,005197957
 nilai;0,003872111
 nilai;0,002927557
 nkri;0,001916004
 nolak;0,107204354
 nolak;0,04794768
 nomor;0,048224353
 norma;0,045326577
 npwp;0,14189962
 npwp;0,091844674
 npwp;0,090490311
 npwp;0,082967807
 npwp;0,059592246
 npwp;0,053516214
 npwp;0,047484716
 npwp;0,042967644
 npwp;0,037370135
 npwp;0,032258403
 npwp;0,028416187
 npwp;0,027617574
 npwp;0,026988261
 npwp;0,02366495
 npwp;0,023138237
 npwp;0,021006206
 npwp;0,020641718
 npwp;0,01761184
 npwp;0,017566623
 npwp;0,015657012
 npwp;0,013431966
 npwp;0,01004588
 npwp;0,006039693
 npwp;0,005567785
 npwp;0,000848551
 nyata;0,037708732
 nyata;0,019737006
 oh;0,010629706
 oh;0,009823894
 opini;0,089509983
 opini;0,017113914
 opini;0,015411396
 opini;0,00953866
 opini;0,008895521
 or;0,061968272
 oraig;0,000227657
 orang;0,123222346
 orang;0,061437328
 orang;0,045924772
 orang;0,042291473
 orang;0,041419313
 orang;0,039720947
 orang;0,034354472
 orang;0,023276244
 orang;0,019374682
 orang;0,019286208
 orang;0,018013379
 orang;0,016707459
 orang;0,01542327
 orang;0,014284426
 orang;0,014258378
 orang;0,011122335
 orang;0,0111104
 orang;0,011096887
 orang;0,010803781
 orang;0,010223747
 orang;0,010180667
 orang;0,009578058
 orang;0,009334027
 orang;0,009298548
 orang;0,00915099
 orang;0,008984922
 orang;0,008936609
 orang;0,008483898
 orang;0,00805316
 orang;0,007508715
 orang;0,007415326
 orang;0,007134188
 orang;0,006966431
 orang;0,006794425
 orang;0,006446511
 orang;0,005857194
 orang;0,005057369
 orang;0,005016342
 orang;0,004869295
 orang;0,004765876
 orang;0,0043827
 orang;0,004272173
 orang;0,004156175
 orang;0,003985214
 orang;0,003906795
 orang;0,003651026
 orang;0,003649048
 orang;0,003645757
 orang;0,003484262
 orang;0,003375839
 orang;0,002934291
 orang;0,002846435
 orang;0,002745155
 orang;0,002594042
 orang;0,002543647
 orang;0,002384757
 orang;0,002282188
 orang;0,001936858
 orang;0,001857738
 orang;0,001786624
 orang;0,001080731
 orang;0,000243476
 orientasi;0,057694096
 pagi;0,21136423
 pagi;0,075969127
 pagi;0,040498637
 pagi;0,036364673
 paham;0,023299906
 pahlawan;0,077533485
 paja;0,222055036
 paja;0,155614355
 paja;0,15098243
 paja;0,150572138
 paja;0,149624693
 paja;0,135785828
 paja;0,129109345
 paja;0,118583622
 paja;0,111025422
 paja;0,10313701
 paja;0,09496713
 paja;0,08325667
 paja;0,082025249
 paja;0,081167666
 paja;0,08108098
 paja;0,066201796
 paja;0,017760196
 pajak;0,13602131
 pajak;0,111729149
 pajak;0,100504182
 pajak;0,097143446
 pajak;0,093214827
 pajak;0,092085203
 pajak;0,084279896
 pajak;0,072458409
 pajak;0,068604067
 pajak;0,062453214
 pajak;0,062353516
 pajak;0,061161533
 pajak;0,061036144
 pajak;0,060114
 pajak;0,060021755
 pajak;0,059686798
 pajak;0,059327794
 pajak;0,058235685
 pajak;0,054637861
 pajak;0,053620858
 pajak;0,052768375
 pajak;0,052222327
 pajak;0,052120573
 pajak;0,05047547
 pajak;0,048714853
 pajak;0,046635552
 pajak;0,046182808
 pajak;0,045709628
 pajak;0,045326299
 pajak;0,043950694
 pajak;0,043291542
 pajak;0,042259305
 pajak;0,04196587
 pajak;0,041928898
 pajak;0,041361082
 pajak;0,040867896
 pajak;0,040223062
 pajak;0,039853426
 pajak;0,03960732
 pajak;0,039121028
 pajak;0,038988324
 pajak;0,038866931
 pajak;0,038835647
 pajak;0,037408932
 pajak;0,037256534
 pajak;0,037107656
 pajak;0,037065172
 pajak;0,036853207
 pajak;0,036842436
 pajak;0,036680172
 pajak;0,036662035
 pajak;0,035559922
 pajak;0,035352009
 pajak;0,035066314
 pajak;0,034910201
 pajak;0,034647872
 pajak;0,03410549
 pajak;0,033892866
 pajak;0,032986423
 pajak;0,032975617
 pajak;0,032935647
 pajak;0,032883551
 pajak;0,0326089
 pajak;0,032347602
 pajak;0,031514618
 pajak;0,031301562
 pajak;0,03104231
 pajak;0,030944592
 pajak;0,030733552
 pajak;0,0302322
 pajak;0,029563663
 pajak;0,02946747
 pajak;0,029387873
 pajak;0,029313499
 pajak;0,029239237
 pajak;0,0290589
 pajak;0,028993575
 pajak;0,028930927
 pajak;0,028872085
 pajak;0,028816974
 pajak;0,028799287
 pajak;0,028626223
 pajak;0,028236744
 pajak;0,027981613
 pajak;0,027943063
 pajak;0,027892552
 pajak;0,027835786
 pajak;0,027832469
 pajak;0,027048245
 pajak;0,026982599
 pajak;0,026961332
 pajak;0,026695254
 pajak;0,02611355
 pajak;0,025646511
 pajak;0,025567021
 pajak;0,025564265
 pajak;0,025350769
 pajak;0,025187653
 pajak;0,024897565
 pajak;0,024892764
 pajak;0,02482597
 pajak;0,024774951
 pajak;0,024761815
 pajak;0,024761102
 pajak;0,024690212
 pajak;0,024366785
 pajak;0,024282289
 pajak;0,023948541
 pajak;0,023836116
 pajak;0,023591615
 pajak;0,023431163
 pajak;0,023028542
 pajak;0,022987436
 pajak;0,022923426
 pajak;0,022721126
 pajak;0,022719431
 pajak;0,022711455
 pajak;0,022701178
 pajak;0,022646098
 pajak;0,022519436
 pajak;0,022470163
 pajak;0,022306293
 pajak;0,022151496
 pajak;0,02208346
 pajak;0,022070787
 pajak;0,021854662
 pajak;0,021796927
 pajak;0,021707417
 pajak;0,021699488
 pajak;0,021526562
 pajak;0,02124949
 pajak;0,021173608
 pajak;0,020582486
 pajak;0,020475631
 pajak;0,020344849
 pajak;0,020337873
 pajak;0,020079614
 pajak;0,020012478
 pajak;0,019974653
 pajak;0,019925941
 pajak;0,019919748
 pajak;0,019910731
 pajak;0,019807348
 pajak;0,019364312
 pajak;0,019295595
 pajak;0,019236015
 pajak;0,019074149
 pajak;0,019069975
 pajak;0,018789194
 pajak;0,018781559
 pajak;0,018615707
 pajak;0,018603097
 pajak;0,018380305
 pajak;0,018260312
 pajak;0,018233977
 pajak;0,018013321
 pajak;0,017977547
 pajak;0,017742082
 pajak;0,017566523
 pajak;0,017503574
 pajak;0,017252938
 pajak;0,017219818
 pajak;0,017116493
 pajak;0,016882402
 pajak;0,016860237
 pajak;0,016801018
 pajak;0,016576175
 pajak;0,016294503
 pajak;0,016159842
 pajak;0,016070711
 pajak;0,015960888
 pajak;0,015938017
 pajak;0,015709246
 pajak;0,015501047
 pajak;0,015492171
 pajak;0,015476444
 pajak;0,015425316
 pajak;0,015152864
 pajak;0,015147583
 pajak;0,014689163
 pajak;0,014624504
 pajak;0,014623446
 pajak;0,014535521
 pajak;0,014375742
 pajak;0,014370817
 pajak;0,014324522
 pajak;0,014303092
 pajak;0,014206401
 pajak;0,014072284
 pajak;0,014015868
 pajak;0,013822919
 pajak;0,013727518
 pajak;0,013710911
 pajak;0,01358171
 pajak;0,013500989
 pajak;0,013458642
 pajak;0,013385812
 pajak;0,01331507
 pajak;0,013313675
 pajak;0,013300607
 pajak;0,013279621
 pajak;0,013130852
 pajak;0,013086684
 pajak;0,012723988
 pajak;0,012618681
 pajak;0,01253257
 pajak;0,012441564
 pajak;0,01226603
 pajak;0,012176902
 pajak;0,012167036
 pajak;0,012043284
 pajak;0,011992954
 pajak;0,011966594
 pajak;0,011891268
 pajak;0,0118777
 pajak;0,011630169
 pajak;0,011621136
 pajak;0,011580446
 pajak;0,011500176
 pajak;0,011460448
 pajak;0,011460112
 pajak;0,011402354
 pajak;0,011345636
 pajak;0,011339436
 pajak;0,011296222
 pajak;0,011289718
 pajak;0,011270061
 pajak;0,011269789
 pajak;0,010968893
 pajak;0,010891733
 pajak;0,010737202
 pajak;0,010609265
 pajak;0,010583353
 pajak;0,010411324
 pajak;0,010400775
 pajak;0,010345858
 pajak;0,010265047
 pajak;0,010206957
 pajak;0,010163987
 pajak;0,010014851
 pajak;0,0099843
 pajak;0,009858014
 pajak;0,009711393
 pajak;0,009582371
 pajak;0,009543068
 pajak;0,009537394
 pajak;0,009493364
 pajak;0,009484825
 pajak;0,009424817
 pajak;0,009404068
 pajak;0,009369613
 pajak;0,009286558
 pajak;0,009250606
 pajak;0,009217065
 pajak;0,00920008
 pajak;0,009022167
 pajak;0,008936221
 pajak;0,00882408
 pajak;0,008780563
 pajak;0,008735932
 pajak;0,008664985
 pajak;0,008652466
 pajak;0,008630385
 pajak;0,008613826
 pajak;0,008551194
 pajak;0,008523388
 pajak;0,008469592
 pajak;0,008448115
 pajak;0,008427936
 pajak;0,008357829
 pajak;0,008190046
 pajak;0,008087373
 pajak;0,008054239
 pajak;0,008017891
 pajak;0,007882842
 pajak;0,007830315
 pajak;0,007793517
 pajak;0,007773173
 pajak;0,007728898
 pajak;0,007605933
 pajak;0,007533725
 pajak;0,007529164
 pajak;0,007495469
 pajak;0,007404594
 pajak;0,007320683
 pajak;0,007307098
 pajak;0,007279882
 pajak;0,007227751
 pajak;0,007161385
 pajak;0,006926898
 pajak;0,006853469
 pajak;0,006778307
 pajak;0,006687788
 pajak;0,006588706
 pajak;0,006568714
 pajak;0,006550167
 pajak;0,006463664
 pajak;0,006444765
 pajak;0,006394264
 pajak;0,006369423
 pajak;0,006273299
 pajak;0,006181708
 pajak;0,006180203
 pajak;0,006130718
 pajak;0,006092378
 pajak;0,005908759
 pajak;0,005875906
 pajak;0,005714428
 pajak;0,00571276
 pajak;0,005657296
 pajak;0,005643703
 pajak;0,005638932
 pajak;0,005618139
 pajak;0,005614549
 pajak;0,005612299
 pajak;0,00559974
 pajak;0,005571127
 pajak;0,005547794
 pajak;0,005538923
 pajak;0,005510499
 pajak;0,005462604
 pajak;0,005449009
 pajak;0,005446742
 pajak;0,005404895
 pajak;0,005365737
 pajak;0,005350008
 pajak;0,005268346
 pajak;0,005257438
 pajak;0,005233619
 pajak;0,00520323
 pajak;0,005183442
 pajak;0,005170087
 pajak;0,005094818
 pajak;0,004983826
 pajak;0,0049585
 pajak;0,004954796
 pajak;0,00491177
 pajak;0,004886152
 pajak;0,004847757
 pajak;0,00481712
 pajak;0,004797827
 pajak;0,004694868
 pajak;0,004683296
 pajak;0,004633981
 pajak;0,004609074
 pajak;0,004564671
 pajak;0,004521518
 pajak;0,004508892
 pajak;0,0045034
 pajak;0,004462875
 pajak;0,004384641
 pajak;0,004370861
 pajak;0,004350383
 pajak;0,004311777
 pajak;0,0042765
 pajak;0,004197759
 pajak;0,004194405
 pajak;0,004190691
 pajak;0,004164208
 pajak;0,004127157
 pajak;0,004012443
 pajak;0,003920663
 pajak;0,003880854
 pajak;0,00385098
 pajak;0,003774821
 pajak;0,003757335
 pajak;0,00366497
 pajak;0,003648444
 pajak;0,00364013
 pajak;0,003592761
 pajak;0,003578611
 pajak;0,003481395
 pajak;0,00344819
 pajak;0,003416552
 pajak;0,003354128
 pajak;0,003342641
 pajak;0,003329975
 pajak;0,003306842
 pajak;0,003282709
 pajak;0,003241073
 pajak;0,003193748
 pajak;0,003143048
 pajak;0,003142401
 pajak;0,003032636
 pajak;0,00301644
 pajak;0,002974614
 pajak;0,002970195
 pajak;0,002964665
 pajak;0,002917042
 pajak;0,002884054
 pajak;0,002843346
 pajak;0,002773816
 pajak;0,002749436
 pajak;0,002641872
 pajak;0,002522706
 pajak;0,0024028
 pajak;0,002358172
 pajak;0,002341743
 pajak;0,002312522
 pajak;0,002262377
 pajak;0,002167817
 pajak;0,002158282
 pajak;0,002141115
 pajak;0,002098073
 pajak;0,00207563
 pajak;0,001997539
 pajak;0,001959221
 pajak;0,001885348
 pajak;0,001881056
 pajak;0,001871946
 pajak;0,00179558
 pajak;0,001768653
 pajak;0,001765052
 pajak;0,001670522
 pajak;0,001659606
 pajak;0,001645952
 pajak;0,001640685
 pajak;0,001606168
 pajak;0,001602388
 pajak;0,001594151
 pajak;0,001585256
 pajak;0,0014496
 pajak;0,001431828
 pajak;0,001355157
 pajak;0,001332635
 pajak;0,001297237
 pajak;0,00128608
 pajak;0,001258813
 pajak;0,001100918
 pajak;0,001057554
 pajak;0,001041847
 pajak;0,000963098
 pajak;0,000931044
 pajak;0,000919241
 pajak;0,000798425
 pajak;0,000774334
 pajak;0,00074323
 pajak;0,000663612
 pajak;0,000649493
 pajak;0,000647576
 pajak;0,000633851
 pajak;0,000584693
 pajak;0,000529992
 pajak;0,000482688
 pajak;0,000449682
 pajak;0,000425296
 pajak;0,000371901
 pajak;0,00036148
 pajak;0,00032599
 pajak;0,000311938
 pajak;0,000277443
 pajak;0,000258292
 pajak;0,000229428
 pajak;0,000215243
 pajak;0,000198732
 pajak;0,000166474
 pajak;0,000141583
 pajak;0,000123999
 pajak;0,00011322
 pajak;0,000101842
 pajak;5,302E-05
 pajak;5,1634E-05
 pajak;3,13638E-05
 pajak;7,9435E-07
 pajakberkeadilan;0,075944694
 pajakberkeadilan;0,036019854
 pajakkitauntukkita;0,044515409
 pajakkuatindonesiamaju;0,057596435
 pajakperasrakyat;0,04618167
 pakpolnya;0,145693915
 pancasila;0,001824569
 pandemi;0,100208621
 pandemi;0,095148212
 pandemi;0,075122181
 pandemi;0,057705882
 pandemi;0,051928401
 pandemi;0,047552569
 pandemi;0,040080124
 pandemi;0,038209577
 pandemi;0,03551805
 partai;0,036213573
 pasar;0,031755485
 pasti;0,027783378
 pasu;0,00085088
 patuh;0,122369306
 patuh;0,121924328
 patuh;0,105675721
 patuh;0,102063317
 patuh;0,096643577
 patuh;0,082817579
 patuh;0,066047068
 patuh;0,045517015
 patuh;0,031603166
 patuh;0,031434142
 patuh;0,019329646
 patuh;0,013511982
 patuh;0,010471714
 patuh;0,009977202
 patuh;0,00918915
 patuh;0,007498012
 patuh;0,006649161
 patut;5,20E-06
 pdip;0,000316367
 pemkot;0,047221726
 penegasaan;0,074236216
 pengaruh;0,073496888
 peran;0,074565371
 peran;0,054574991
 perata;0,065751583
 percaya;0,113579231
 percaya;0,112920375
 percaya;0,041053199
 percaya;0,030999821
 perekonimian;0,078379578
 perilaku;0,008060457
 perintah;0,09175105
 perintah;0,090029682
 perintah;0,065600714
 perintah;0,064246261
 perintah;0,061864986
 perintah;0,044161548
 perintah;0,04408475
 perintah;0,039279181
 perintah;0,032093094
 perintah;0,028848392
 perintah;0,024939844
 perintah;0,023480896
 perintah;0,02304447
 perintah;0,021929341
 perintah;0,020434914
 perintah;0,020235614
 perintah;0,018961538
 perintah;0,018592053
 perintah;0,017567272
 perintah;0,017410898
 perintah;0,016489095
 perintah;0,01637271
 perintah;0,014707686
 perintah;0,014557792
 perintah;0,013299865
 perintah;0,01253212
 perintah;0,012335524
 perintah;0,011370361
 perintah;0,009460978
 perintah;0,008410822
 perintah;0,007368848
 perintah;0,00726897
 perintah;0,007154229
 perintah;0,007008245
 perintah;0,006495344
 perintah;0,006024173
 perintah;0,005629542
 perintah;0,00539408
 perintah;0,005200433
 perintah;0,004360675
 perintah;0,004043707
 perintah;0,004016803
 perintah;0,003911893
 perintah;0,003568422
 perintah;0,003429854
 perintah;0,001746025
 perintah;0,001206801
 perkara;0,001612617
 persen;0,00962567
 persen;0,002562619
 persen;0,001587626
 persen;0,001127181
 persen;0,001016003
 persen;0,000342317
 persen;0,000272736
 persen;0,000261609
 petinggi;0,104504955
 petinggi;0,047793677
 picu;0,023275528
 picu;0,02297102
 pihak;0,023464875
 pihak;0,018490361
 pihak;0,015865489
 pilih;0,145537287
 pilih;0,144974163
 pilih;0,074982166
 pilih;0,040127891
 pilih;0,019521119
